RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022
395051,138,"Salisbury, MD",Msa,DE,135676,135921,136297,137162,138395,139763,141143,142329,143492,144674,146029,147617,149163,150648,151978,153663,155378,156840,157915,158923,160265,161747,163467,165182,166916,168637,170418,172286,174120,176014,177886,179404,181080,183063,185413,187902,190147,192555,194755,197421,200201,203237,206019,208911,211957,215104,217974,0,999999,118121,228037,230744,233370,236179,239249,242777,246258,249707,252872,256300,259286,262459,265584,269545,273862,278511,283014,288342,293290,297746,300649,303402,305984,308388,311343,314532,317219,319028,320721,322071,322669,322456,321890,320331,316990,315426,315582,316889,316532,315373,314648,313407,312074,310009,307968,306047,304233,302546,299998,297783,295533,293612,290937,288101,285306,282738,280360,277603,275918,274350,272627,269765,266849,264521,263264,262555,261454,259900,258637,258655,258270,257653,254942,252158,249975,249001,247563,246226,245006,244721,242869,240864,237581,235639,234717,234992,234064,232697,231169,230204,228765,227200,226367,225062,225247,224759,224857,223132,221702,220725,220691,220698,221315,221971,222344,222641,223365,224637,226178,228092,230435,231309,231390,230767,230265,230007,230323,230520,231215,230604,229937,229125,229126,229852,230268,231136,231879,232566,233111,233673,234404,234529,234892,235257,235968,235713,235297,234403,234047,233318,232911,233232,233596,234044,234404,235559,236300,236868,236769,236400,236067,236025,236800,237264,237831,238202,238812,238817,239412,240018,241088,241927,242750,243901,244953,245921,246824,248083,249603,250909,251831,252249,252829,253108,253959,254645,255514,256274,257063,257231,256868,256870,256903,257427,257684,258392,258994,259614,260026,260473,260832,261815,262798,263642,263935,264841,266302,268510,270994,273942,277054,279931,282627,285224,290133,296382,303531,309823,315688,322749,330068,337325,343414,348127,352649,357876,364136
394658,139,"Gulfport, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134208,134773,134964,135108,134873,134695,134434,134006,133429,132983,132699,132336,132321,132078,131826,131116,130742,130562,128571,126352,123980,123552,123271,122930,124229,125330,124256,121550,119059,118953,118878,118749,118554,116989,116669,116479,116626,115560,114408,114315,114171,114994,115812,116769,116820,117099,116680,116171,115728,115870,116095,116371,116823,117391,117804,118229,118534,118887,119161,119539,119936,120179,120281,120353,120539,120849,121231,121652,122072,122583,123081,123461,123719,123929,124264,124434,124833,125115,125834,126298,126879,127304,127894,128537,129182,129539,130172,130573,131383,131700,132158,132469,132833,133300,133797,134466,134869,135284,135678,136153,136449,136663,136660,136714,136970,137684,138773,139683,140429,140696,141132,141330,141814,142141,142694,143392,144027,144644,145263,145681,146352,147019,148377,149743,151133,152387,153548,154774,156136,157792,159698,161836,164730,167756,170727,173147,175874,178801,181701,184729,187076
395146,140,"Tallahassee, FL",Msa,FL,102959,103251,103623,103834,103955,103985,104379,104817,105223,105643,106042,106444,106784,107182,107546,108159,108762,109448,110102,110754,111353,111806,112203,112711,113258,113913,114558,115291,115995,116745,117486,118351,119171,119987,120736,121512,122387,123364,124340,125563,126634,127856,128902,130469,132125,133972,135295,136528,137457,138316,139471,141245,142852,144476,146250,148676,150846,152220,153866,155484,157312,158747,160278,162419,164959,167771,170398,173012,175835,178504,181134,182477,183530,184880,187221,189779,191749,193217,194533,195623,196386,196595,196107,195768,195011,194642,193974,194371,195479,196180,195776,194383,192857,191713,190170,189018,186800,185071,183225,181953,179735,177508,175342,173264,171215,169040,167631,166460,165537,164378,162818,161038,159094,157583,156103,154899,153755,153142,152504,152041,151792,151957,152149,151715,151480,150918,150154,148860,147351,145988,144406,142745,141520,140460,139763,138368,137053,135831,135243,134826,134402,133058,131843,130717,130775,130854,131325,131111,130996,130372,130380,130208,130233,131022,131862,132681,132967,132912,133812,134652,136147,136620,137235,137536,137981,138171,138578,139109,139974,140783,141296,141559,141755,142297,142659,143115,143416,143861,144403,145260,145986,146335,146150,145901,145974,146455,147043,147588,147915,148322,148725,149433,149759,150368,150315,151176,152133,153598,154825,155688,156331,157052,157780,158649,159438,160294,161365,162221,162794,163188,163518,164117,165039,166321,167302,168350,168922,170081,170793,171898,172603,173436,174169,174931,175607,176363,177550,178690,179332,179584,179207,179484,179710,180502,180589,180637,180723,181418,182054,182684,183515,184529,185577,186452,186938,187504,188127,188957,190325,191596,194239,196748,199380,200961,202794,204725,208530,212374,216396,219714,222522,224819,226177,229248,233261,237714,241395
395164,141,"Trenton, NJ",Msa,NJ,156347,156151,156302,157017,157784,158708,159499,161010,162511,164515,166073,167597,168331,169565,171299,173458,175181,176736,178301,180231,182172,184001,185699,187335,189019,190872,192655,194473,196231,198269,200646,203268,205846,208376,210731,213002,215635,218150,220733,222761,225069,227471,230275,232839,235468,237644,239586,241428,243363,245938,248168,250397,253505,256507,259692,262541,266342,270162,273828,276655,279633,281939,284436,286609,289630,292964,297119,301064,304827,307860,310073,312607,314727,317266,319740,322149,324580,326528,327853,327478,326785,326282,326114,325048,323874,323339,323621,323832,323148,322419,320993,318988,316384,313863,312092,309860,307809,306781,305300,303436,300157,297135,294966,292824,291076,287996,285094,283194,282867,281127,277793,274001,271662,270520,268406,266553,264917,264495,264327,264417,264640,265994,267715,269883,269866,269086,267203,265874,263806,261457,258811,256488,253413,250768,247942,246273,244571,242711,240372,238422,237005,236119,233918,231930,230321,229334,228021,226986,226272,226226,225286,224690,223623,223016,222617,222576,223360,224728,226866,228718,229989,230476,230797,231363,231753,232656,233656,234542,235585,235865,236029,234538,234253,234526,236049,236258,235724,234558,234177,233996,234309,234791,236030,238205,238645,238472,237207,237134,237503,238014,238264,238388,238084,238607,238467,238255,237175,236963,236945,236907,236792,236739,237837,237828,236668,234810,235207,237604,240920,241600,241561,240368,240307,239614,239693,241415,244280,247147,247399,247661,247974,249148,250287,250395,250271,250503,251236,251102,251110,250962,253393,255520,258218,258811,258617,257476,256060,255797,256168,257571,257750,259068,260200,261822,260718,261300,261215,263463,265919,270151,273800,276852,278669,281306,284815,289391,295619,301012,307226,312422,317213,321071,323449,327354,330370,334097,337874
394589,142,"Fayetteville, NC",Msa,NC,102119,102307,102340,102541,102746,103165,103551,103887,104073,104221,104395,104639,104909,105023,104596,104090,103655,103659,103716,103868,103993,104091,104053,104138,104102,104204,104200,104276,104265,104373,104582,104875,105164,105427,105569,105658,105631,105668,105695,105819,106002,106210,106461,106715,106995,107359,107533,107718,107633,107787,107901,108428,108991,109654,110221,110740,111223,111566,111765,111917,112012,112179,112432,112822,113331,113803,114402,114949,115576,116085,116712,117166,117491,117733,118249,118914,119610,120198,120865,121611,122528,123179,123663,123919,124630,125292,125954,126410,127140,127878,128440,128809,129083,129457,129715,130066,130218,130706,131048,131493,131736,132049,132325,132273,131970,131809,131578,131528,131242,130907,130670,130779,130910,130939,130762,130903,130892,130879,131061,131423,131693,131580,131586,131680,131819,132012,132135,132245,132101,132008,131815,131917,131958,132037,132045,131913,131826,131484,131245,130862,130426,129635,128922,128074,127380,126980,126791,126751,126429,126285,125997,125621,125138,124725,124451,124125,123995,123779,123533,123194,122994,122590,121975,121535,121456,121726,121969,122510,122900,123343,123452,123848,123992,123830,123460,122976,122709,122247,121936,121604,121372,120890,120703,120701,121135,121393,121516,121040,120521,120164,120430,120545,120702,120697,120724,120309,119922,119522,119091,119760,120458,121533,121702,122017,122236,122485,122792,123507,124294,124848,124861,124545,124313,124129,123669,123126,122896,123312,123953,124407,124921,125563,126547,127300,128256,128932,129518,129685,129894,130379,130837,131603,131799,131894,131845,132139,132389,132613,133231,133953,134715,135163,135688,135918,136261,136931,137972,139163,140387,142144,143728,145608,147187,149236,151074,152737,154517,156891,159967,162862,165356,167542,169557,171693,173995,176416,179106
394679,143,"Hickory, NC",Msa,NC,101312,101534,101708,102130,102640,103388,104109,104684,105110,105506,106093,106691,107545,108077,108548,108875,109216,109518,109717,110092,110264,110358,110303,110416,110612,110882,111212,111387,111630,111855,112054,112266,112347,112493,112480,112476,112648,112823,113030,113012,112986,112974,113144,113403,113696,113850,113968,114113,114199,114264,114260,114503,114677,114894,114976,115337,115790,116221,116510,116859,117456,118245,118962,119508,120026,120552,121129,121620,122118,122642,123166,123633,124061,124380,124832,125385,126128,126738,127306,128119,128747,129553,129943,130485,130756,131181,131702,132305,132671,133040,133230,133467,133693,133792,133870,134051,134239,134461,134456,134470,134484,134536,134609,134327,133950,133593,133345,133016,132615,132349,132122,131683,130896,129863,128931,128121,127298,126547,125916,125688,125516,125391,125136,124949,125523,126044,126361,125873,125403,124871,124342,123571,122809,122088,121667,121319,121071,120715,120184,119717,119374,119162,118789,118208,117941,117872,118128,118175,118044,117755,117633,117490,117442,117391,117428,117461,117515,117555,117659,117894,118058,118044,118000,118052,118251,118295,118475,118611,118822,119063,119283,119609,119533,119782,119941,120260,120522,120657,120950,120988,121215,121454,121685,121951,122185,122405,122569,122788,123091,123478,123871,124430,124968,125608,126127,126620,127098,127577,128198,128744,129387,129953,130503,130970,131374,131880,132365,132968,133526,134085,134569,135165,135889,136730,137518,138322,139017,139838,140646,141623,142509,143482,144413,145333,146137,146908,147736,148611,149398,150131,150853,151644,152440,153218,153962,154815,155738,156657,157271,157736,158267,158993,159461,160230,160498,161234,161755,162812,163699,164686,166028,167678,,173208,,179681,182796,185987,189578,193157,196719,199347,202516,205729,209687,212437,214377
394697,144,"Huntington, WV",Msa,WV,64912,64950,65069,65290,65625,65858,66071,66312,66616,66939,67431,67941,68464,68819,69115,69350,69404,69521,69790,69972,70159,70235,70420,70165,70081,70078,70528,70770,70907,71016,71094,71294,71470,71876,71939,72027,72017,72364,72732,72998,73160,73235,73368,73479,73733,73931,74253,74463,74919,75303,75728,75978,76263,76553,,,,82914,83750,84375,85103,86185,85160,84028,82538,82822,83048,82982,83104,83144,83593,83960,84284,84345,84448,84413,84612,84800,85081,85341,85500,85652,85691,85776,85802,85846,86005,86139,86258,86193,86177,86243,86322,86427,86478,86615,86752,86868,87027,87064,87059,86922,86845,86734,86224,85650,85043,84894,84915,85011,85122,85033,84929,84647,84397,84134,83683,83260,82851,82713,82645,82655,82788,82966,83121,83170,83172,83174,83154,83024,82851,82626,82591,82556,82724,82831,83028,83130,83232,83342,83282,83302,83258,83311,83260,83293,83494,83634,83731,83881,84119,84330,84334,84289,84149,84133,84141,84298,84395,84531,84667,84804,84961,85108,85376,85595,85840,85952,86046,86141,86276,86542,86779,86984,87141,87258,87575,87757,88160,88379,88615,88753,88882,89169,89383,89596,89775,89954,90175,90413,90652,90868,90985,91125,91299,91646,91953,92280,92548,92794,93087,93375,93712,93959,94123,94346,94638,95056,95413,95695,95923,96240,96715,97146,97572,97876,98297,98608,98897,99167,99445,99720,99958,100189,100480,100745,100935,101120,101328,101716,102101,102542,102965,103386,103756,104158,104598,105037,105107,105130,105153,105211,105232,105168,105302,105167,105108,105047,105270,105699,106703,107744,109144,110225,111373,112141,112869,113682,114441,115255,115931,116603,117142,119394,121582,123970,124685
394576,145,"Eugene, OR",Msa,OR,156253,156373,156629,157050,157709,157966,158235,158312,158490,158705,159160,159686,160047,160114,160004,159778,159868,160124,160733,160960,161201,161341,161482,161939,162396,162968,163165,163307,163470,163615,163926,164274,164791,165512,166512,167431,168143,168541,168941,169451,170190,171262,172337,173403,174404,175788,177797,179565,180775,181382,182125,183002,184455,186314,188885,191229,193386,195096,197043,198749,200359,201526,203340,205871,209224,212482,216054,219769,223689,227912,231879,235548,237964,238915,241304,243937,248336,251949,255870,258934,261273,262931,264038,264259,263998,264957,266845,268957,269643,269870,269914,270423,270550,270105,269080,268334,265314,261373,257596,255728,254287,252415,250799,249175,247034,245323,243896,242079,240623,239423,238014,236076,233379,231550,229598,228186,227423,227398,226317,226133,225428,225740,225047,224036,224385,224703,225770,224647,223182,219872,215596,210492,206972,205453,205788,205770,205641,204198,201480,198229,195868,194304,194775,195100,195763,194799,193437,193923,195243,196392,196922,197619,198264,198973,197082,196262,194871,196793,198930,202337,205518,208442,209974,209321,209129,209269,211770,213778,216730,218602,219868,219715,219166,218893,219178,219983,220149,220600,221107,222212,222164,221838,222472,223962,225317,225790,226968,228595,230464,231606,233281,235516,237122,238557,239032,240005,240564,242272,244436,247330,249542,251557,253477,255671,258254,259647,260602,261088,263324,265543,267432,268642,269820,271705,274196,277139,280448,283751,286084,287184,287387,287848,289241,291205,293314,295364,297578,299712,301447,302838,304480,305699,306291,307555,308276,309844,310671,313290,315011,318105,321305,325411,329776,332179,333036,331020,330502,331940,336249,341222,347870,353434,360512,366184,371799,377611,383503,393417,401754,409344,414526,419992,425540,429491,434631,440867,447862
395033,146,"Rockford, IL",Msa,IL,94318,94543,94704,95167,95022,94963,94806,95185,95629,96049,96569,97100,97569,97954,98179,98427,98640,98945,99300,99740,100183,100678,101056,101315,101494,101740,101965,102337,102744,103270,103703,104160,104644,105128,105717,106197,106644,106979,107356,107793,108220,108684,109170,109712,110356,110908,111447,111809,112275,112771,113502,114166,114843,115426,116051,116627,117247,117739,118366,118829,119394,119761,120142,120679,121348,122018,122623,123192,123956,124672,125371,125962,126570,127168,127736,128269,128828,129363,129927,130455,131046,131582,132108,132412,132760,132962,133161,133286,133704,134155,134476,134603,134719,134866,134694,134287,133937,133397,133255,132961,132570,131983,131242,130925,130341,129690,128796,128115,127650,126888,126162,125003,124354,123750,123186,122415,121286,120295,119280,118091,116928,115685,114797,114202,113951,113578,112840,112135,111454,110709,109939,109495,109342,109586,109452,109223,108146,107346,106673,106450,105793,105148,104436,103998,103452,102696,102114,101713,101460,101319,101097,100903,100604,100288,99894,99543,99346,99355,99418,99555,99743,99919,100233,100702,101076,101086,100837,100454,99576,98487,97680,97331,96722,96363,96155,,99031,100114,99991,99981,99776,99583,100060,100885,102077,102787,103506,102992,102337,101639,101851,102098,102563,103546,104267,104876,105446,106223,106815,106849,107548,108403,109479,109989,110964,111600,112343,112617,112288,112026,111964,112347,112921,113302,113789,114296,114961,116274,116494,116487,116516,117237,118017,118230,118455,118539,118513,118475,118967,119334,120706,121811,123080,123547,123447,123571,123373,123560,123614,123359,123868,123898,124362,124778,125670,126495,126594,126331,126890,128018,129585,131579,132992,134911,136326,138897,141771,144851,147700,150161,151872,153568,154567,156214,157559,161150,163745
395070,147,"Savannah, GA",Msa,GA,119746,120064,120343,120916,121475,122024,122568,123127,123731,124430,125340,126332,127450,128112,128781,129260,129922,130435,130805,131025,131176,131338,131685,132138,132657,133155,133592,133950,134489,135037,135761,136362,137080,137809,138463,138979,139488,139932,140463,140807,141252,141652,142189,142912,143784,144841,145736,146672,147509,148332,149057,149874,150968,152288,153725,155385,157136,158741,159957,161222,162231,163267,164121,165365,166723,168076,169321,170385,171542,172814,174049,175227,176399,177713,179142,180560,181842,182989,183770,184970,186080,187599,188592,189689,190510,191417,192007,192578,192683,192561,192087,192117,192089,192176,191844,191651,191520,191817,192152,192275,191663,190882,190012,188764,187357,185703,184310,182418,180955,179891,179450,178805,178149,177237,176313,175092,174230,173477,173031,172351,171763,171475,171534,171433,171002,170469,170119,169654,168876,167889,166912,165812,164621,163623,162688,161424,159960,158450,157201,156078,155429,154871,154483,153707,153144,152607,152640,152794,152814,152304,151905,151805,152141,152502,152892,153292,153758,154294,154732,155246,155850,156714,157507,158323,158889,159418,159334,159263,160022,161062,162238,162653,163274,164202,165141,165827,166360,166666,167029,167268,167635,168153,168556,168967,169606,170563,171542,172330,172776,173241,173856,174702,175347,175579,175767,176465,177422,178397,178843,179080,178873,178784,178928,179535,180285,180494,180357,180200,180526,181110,182102,183286,184771,185907,187203,188433,189278,190070,190636,191816,192484,193133,193365,194105,194834,195759,196668,197675,198441,199210,200147,200906,201541,201846,202706,203198,204176,204659,205151,205468,205857,205777,205646,205354,205784,206104,206872,207754,208677,209960,211651,213623,215591,217632,220284,223542,227281,231196,235566,240380,245211,250310,255557,261385,266312,272105,276246
394332,148,"Ann Arbor, MI",Msa,MI,190348,190703,191167,192059,193552,195156,196878,198498,200341,202490,204605,206704,208569,210225,211555,212742,213881,215018,216236,217512,219275,220755,222176,222996,224076,224873,225968,227004,228258,229491,230627,231659,232592,233528,234381,235309,236519,237692,238510,239134,239806,240386,241163,242019,243135,244123,244902,245701,246427,247295,248202,248276,248291,248651,249641,250777,251522,251903,252201,252053,252462,251660,251740,251805,253406,254510,255524,256140,256692,257266,257460,257571,257689,257985,258156,258329,258023,257060,255570,254534,253135,251344,248898,246670,245395,244963,244997,244274,242660,241299,239752,237325,234350,230871,227474,223350,220288,218063,216431,214586,212836,211090,208978,206469,204525,202553,201686,200400,198899,196298,194714,194351,194326,193739,192485,191965,191460,190205,187921,185470,184534,184343,184635,184381,185195,185466,185571,185429,185229,185821,185252,185269,183739,183114,182437,182199,181780,181482,181411,180723,178813,177506,177413,178711,180011,181020,182389,183425,184173,184312,184838,185025,186038,187152,189663,191338,191300,191098,192031,195477,199645,202922,205788,207285,209095,210850,212671,214757,217553,220619,223267,225357,226115,226711,226958,228502,229705,230352,230440,230626,231947,232146,232240,231301,232755,234945,237438,238403,238727,239339,240021,241807,244399,247910,249564,249911,249557,249560,249704,250154,250670,251366,252552,255457,258064,260316,260913,262116,263500,264597,266237,267170,270111,272296,275227,275993,276346,277993,280108,283153,283372,284752,285837,288087,291168,293785,295217,295672,297107,299236,301096,301448,302064,302595,303223,303410,302062,300513,299532,299981,300429,301299,301586,302859,302955,304042,304489,306042,308127,311180,313953,315317,315824,317422,319542,323349,327548,332682,337328,341474,343999,345789,347052,349654,352844,357860,364440
394927,149,"Ocala, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112897,113279,113561,114414,115410,116661,118104,119655,121497,123214,124878,126762,128948,131245,133388,136006,139024,141891,144664,148061,152249,156905,161038,164592,167140,169876,173165,177318,181121,184071,186704,188554,189376,190220,191108,192477,192455,191657,190952,189763,188042,185828,183707,182121,180356,179244,177756,175366,172022,170645,169897,169194,166698,164002,161140,158574,156560,154173,151051,147899,145495,143943,142135,140018,138098,136246,134687,132530,130393,128684,127529,126490,125432,124227,123124,122015,120494,119785,118806,117985,116440,115008,113757,112208,110856,109405,107514,105815,104264,103648,102466,101459,100350,99470,98629,98201,97805,97507,97332,97239,97165,96634,96361,96312,97359,98621,99647,100287,100485,101083,101469,102220,102685,103434,104197,105210,105995,106292,106798,107113,108049,108279,108698,109086,110209,110807,111590,112311,113270,113948,114208,114642,115053,115646,116370,116745,117547,118254,119052,119238,119383,119720,120332,121016,121912,122495,122812,123303,124071,125459,126958,128292,129330,130193,131345,132447,133499,134194,135375,136659,137943,138734,139364,140433,141517,142521,143613,144755,146000,146817,147162,147382,147893,149034,150408,151368,152278,152879,153971,154785,155934,157345,158597,159431,159988,160422,160936,161639,162365,163259,163713,164711,165707,166058,166375,167400,168814,170208,170615,171338,172213,173773,175628,177192,178625,180500,182817,186261,189991,194648,198604,203249,208074,213605,219335,225466,232043,239062,246405
394732,150,"Kalamazoo, MI",Msa,MI,123497,123251,123607,124201,125189,125578,125792,125866,126056,126371,126761,127551,128311,128965,129679,130469,131409,132163,132597,132976,133052,133346,133706,134285,134776,134957,135323,135770,136468,137049,137360,137466,,134281,,131663,131363,131154,131134,131274,131550,131911,132180,132901,133546,134451,135108,135753,136189,136401,136612,136908,137392,137993,138490,138848,139029,139423,139964,140577,141019,141327,141641,141923,142307,142579,142780,142865,142931,143135,143341,143478,143424,142852,142239,141621,141407,141108,140748,140810,141174,141903,142097,142119,141843,141408,140859,140240,139268,138718,137234,136996,136110,136215,135972,135996,136799,135752,135065,133783,134683,135454,135519,134849,133980,133492,133270,133104,132665,132594,132050,131753,130863,130036,129425,129033,128566,127864,126996,126404,125780,125608,125038,124990,124383,124500,124058,123820,122831,122265,121539,121242,120010,119062,118554,117998,117429,117318,117939,118179,117563,117122,116534,116042,115621,115511,115597,115847,116423,117016,117370,117462,117987,118564,119392,119552,120064,120454,120988,121501,122316,123142,123919,124385,125171,125700,126316,127141,127638,128508,129690,131101,131971,131833,131559,131286,131177,131610,132092,132582,132804,133036,133033,133386,134177,135417,136392,136812,137218,137726,138198,138694,139135,139934,140620,141321,142392,143212,144024,144352,144819,144909,145053,145405,146291,146973,148157,149692,151148,151870,152336,152964,153755,154220,155185,156354,157876,159038,160214,160873,161881,162734,163954,165336,166551,167412,168116,168769,169450,170219,171652,173260,174241,174415,174255,174546,175090,175594,176290,177297,178458,179469,180255,181084,181323,181805,182867,184668,187108,189613,192182,194265,196327,197230,199684,202136,206399,209736,213213,216530,218967,221083,221853,222570,223890,226950,229541
394901,151,"Naples, FL",Msa,FL,174312,174359,175284,176699,178529,179819,181265,182683,184312,185616,187083,188400,190118,191780,193653,195470,197348,199090,200901,202887,204980,207075,208964,210678,212223,213700,215280,216858,218462,220235,222002,223711,225178,226678,228616,230565,232578,234472,236686,238967,241479,243603,245780,247562,249325,251236,253286,255417,257918,260970,264165,267015,269431,272306,275914,280451,286136,291281,296904,301915,308695,316404,325754,,353725,364796,373198,381950,392451,400085,405009,407592,413517,420879,431634,439306,444359,450741,456334,457207,455154,451240,450179,445211,441501,437816,432857,424012,414605,406470,398888,391462,383865,377160,370160,364988,359522,354803,351388,348422,343363,336100,328436,322316,315559,309937,305043,300587,295182,288238,281565,275921,273465,271445,269684,265491,262195,257945,256489,254905,254088,252786,252498,253126,253349,253132,251562,249698,247813,245959,243761,241894,240752,241038,239495,237525,234726,233652,233018,232391,231513,231341,230795,230582,230665,230679,231408,232356,234282,234513,234193,234424,236396,240044,244745,248431,250464,250437,251556,252382,253315,255356,258728,262950,265994,269291,271694,274682,276132,280260,281673,284078,284634,286633,288578,291195,294722,298384,301177,304147,308175,311483,314521,316272,318674,320910,323095,326476,328948,331639,333463,336162,339280,342469,343962,343458,341513,342602,344638,347221,346989,347314,346867,347385,346624,345427,344346,343972,344150,343812,343087,343586,344894,345705,345352,345825,346793,348011,347028,346536,346937,347800,348089,347371,346724,346809,348356,349768,350064,348962,348681,349164,349451,347934,347506,347019,346160,345005,344845,346514,346376,345977,346896,348849,350981,351366,352227,353949,357898,361818,366360,369882,373765,377293,382558,391115,402774,414264,428127,441772,458792,475573,493175,508282,522597,540731,563263
395107,152,"South Bend, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119400,119389,119338,119522,119851,120055,119813,119301,118741,118493,118460,118432,118025,117538,117090,116568,115816,114841,113868,112918,110956,110364,110146,111262,110630,109672,108607,108406,108357,108314,107598,106892,106447,106571,106819,106867,106794,106405,105850,105143,104404,103548,102938,102222,101905,101401,101281,101188,101044,100935,100379,99871,99080,98297,97683,97138,97159,97336,97531,97587,97805,98019,98395,98522,98908,99069,99216,98783,98893,99146,100072,100713,101190,101394,101409,101349,101468,101292,101158,101190,101706,102280,102717,103249,103883,104395,104699,104772,104667,104438,104419,104769,105255,105670,105797,105851,106076,106519,107065,107588,108078,108451,108962,109155,110104,110804,111941,111832,111817,111494,112152,112751,113293,113479,114239,115528,117261,117969,118427,118618,119424,120270,120690,120960,122042,123325,125185,126189,126560,126343,126321,127199,127966,128628,128999,129482,129796,130608,131218,132262,132815,133639,134202,134777,135613,136001,136489,136566,136850,136611,137290,138625,141205,142754,144029,144510,145169,146362,148044,149740,151691,154144,156049,157696,158757,161897,165086,168586,171636,174348,176823,179529,182254,186156,188891,191946
